product_name,url,descripcion,country,precio_total,precio_por_cantidad,weight_volume_clean,weight_unit,categorias,alergenos,marcas,tiendas,certificaciones,numero_raciones,nombre_operador,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra,peso_en_kg,ratio_grasas_saturadas,ratio_azucares,ratio_proteina_carbohidratos,ratio_proteina_grasas,tiene_fibra,alto_contenido_sal,alto_contenido_azucar,alto_contenido_grasas,alto_contenido_grasas_saturadas,tiene_alergenos,tiene_certificaciones,suma_macronutrientes,densidad_calorica,calorias_de_grasas,calorias_de_carbohidratos,calorias_de_proteinas,categoria_calorica,perfil_macronutrientes
monster energy ultra red bebida energética sin azúcar lata de,https://www.compraonline.alcampo.es/products/monster-energy-ultra-red-bebida-energ%C3%A9tica-sin-az%C3%BAcar-lata-de-500-ml/889012,bebida energética carbonatada con taurina ginseng l carnitina y vitaminas del grupo b con edulcorantes,,1.79,3.58,500.0,ml,,,,alcampo,,1.0,monster energy limited,3.0,14.0,0.0,0.0,0.9,0.0,0.0,0.19,,0.5,,0.0,0.0,,False,False,False,False,False,False,False,0.9,3.0,0.0,3.6,0.0,bajo,alto_en_carbohidratos
consorcio queso provoleta con orégano consorcio,https://www.compraonline.alcampo.es/products/consorcio-queso-provoleta-con-or%C3%A9gano-consorcio-200-g/97119,queso de vaca de pasta hilada,italia,3.65,18.25,200.0,g,,,,alcampo,,,consorcio de quesos tradicionales de españa sa,338.0,1404.0,26.4,18.0,0.0,0.0,25.1,1.7,,0.2,0.682,,,0.951,False,True,False,True,True,False,False,51.5,338.0,237.6,0.0,100.4,alto,alto_en_grasas
calvo salmón al natural x,https://www.compraonline.alcampo.es/products/calvo-salm%C3%B3n-al-natural-3-uds-x-50-g/470458,salmón al natural,españa,4.74,31.6,150.0,g,,,,alcampo,,3.0,calvo distribución alimentaria slu,80.0,336.0,4.0,1.0,1.0,0.0,10.0,1.0,,0.15,0.25,0.0,10.0,2.5,False,False,False,False,False,False,False,15.0,80.0,36.0,4.0,40.0,bajo,alto_en_proteinas
kas refresco de naranja lata de,https://www.compraonline.alcampo.es/products/kas-refresco-de-naranja-lata-de-33-cl/34320,bebida refrescante de zumo de fruta con azúcar y edulcorante,,0.66,2.0,330.0,ml,,,,alcampo,,,compañia de bebidas pepsico sl,21.0,88.0,0.0,0.0,4.9,4.7,0.0,0.0,,0.33,,0.959,0.0,,False,False,False,False,False,False,False,4.9,21.0,0.0,19.6,0.0,bajo,alto_en_carbohidratos
fanta refresco de naranja botella pack de 2 unds x botella,https://www.compraonline.alcampo.es/products/fanta-refresco-de-naranja-botella-pack-de-2-unds-x-2-l-botella/30296,bebida refrescante de zumo de frutas con azúcares y edulcorantes,,3.0,0.75,4000.0,ml,,,,alcampo,,,coca cola europacific partners iberia s l u,18.0,75.0,0.0,0.0,4.1,4.1,0.0,0.0,,4.0,,1.0,0.0,,False,False,False,False,False,False,False,4.1,18.0,0.0,16.4,0.0,bajo,alto_en_carbohidratos
alhambra especial cerveza botella 12 x,https://www.compraonline.alcampo.es/products/alhambra-especial-cerveza-botella-12-x-25-cl/888780,cerveza especial,españa,7.17,2.39,3000.0,ml,,,,alcampo,,,mahou s a,49.0,206.0,0.0,0.0,4.15,0.3,0.3,0.0,,3.0,,0.072,0.072,,False,False,False,False,False,False,False,4.45,49.0,0.0,16.6,1.2,bajo,alto_en_carbohidratos
producto alcampo bio fusilli de calidad superior procedente de agricultura ecológica,https://www.compraonline.alcampo.es/products/producto-alcampo-bio-fusilli-de-calidad-superior-procedente-de-agricultura-ecol%C3%B3gica-500-g/220648,pâtes alimentaires de qualité supérieure issues de l agriculture biologique fabrication certifiée par es eco 006 ar distribution certifiée par fr bio 01,españa,1.62,3.24,500.0,g,,,,alcampo,,,auchan sas oia,349.0,1478.0,1.5,0.3,70.0,2.9,12.0,0.03,,0.5,0.2,0.041,0.171,8.0,False,False,False,False,False,False,False,83.5,349.0,13.5,280.0,48.0,alto,alto_en_carbohidratos
italpizza pizza congelada a los 5 quesos,https://www.compraonline.alcampo.es/products/italpizza-pizza-congelada-a-los-5-quesos-410-g/951233,pizza 5 quesos,italia,3.15,7.68,410.0,g,,,,alcampo,,,italpizza,237.0,995.0,10.0,5.1,25.0,0.7,11.0,1.0,,0.41,0.51,0.028,0.44,1.1,False,False,False,False,True,False,False,46.0,237.0,90.0,100.0,44.0,medio,alto_en_carbohidratos
granini bebida de naranja y mango selección botella de,https://www.compraonline.alcampo.es/products/granini-bebida-de-naranja-y-mango-selecci%C3%B3n-botella-de-1-l/35076,bebida refrescante de naranja mango a partir de concentrado,,2.75,2.75,1000.0,ml,,,,alcampo,,,eckes granini ibérica s a u,41.0,173.0,0.5,0.1,9.2,9.2,0.5,0.0,,1.0,0.2,1.0,0.054,1.0,False,False,False,False,False,False,False,10.2,41.0,4.5,36.8,2.0,bajo,alto_en_carbohidratos
bonne maman mermelada de melocotón 370 gr,https://www.compraonline.alcampo.es/products/bonne-maman-mermelada-de-melocot%C3%B3n-370-gr/29238,confitura extra de melocotón,francia,2.55,6.89,370.0,g,,,,alcampo,,,covaca sa,241.0,1024.0,0.1,0.0,59.0,59.0,0.4,0.0,,0.37,0.0,1.0,0.007,4.0,False,False,True,False,False,False,False,59.5,241.0,0.9,236.0,1.6,medio,alto_en_carbohidratos
farinelli linea oro tortelloni de pasta fresca al huevo rellenos con queso,https://www.compraonline.alcampo.es/products/farinelli-linea-oro-tortelloni-de-pasta-fresca-al-huevo-rellenos-con-queso-250-g/718869,pasta fresca al huevo con relleno de queso,italia,1.49,5.96,250.0,g,,,,alcampo,,2.0,nuova tort uovo s r l,266.0,1127.0,4.4,2.1,46.1,3.3,10.5,0.9,,0.25,0.477,0.072,0.228,2.386,False,False,False,False,False,False,False,61.0,266.0,39.6,184.4,42.0,medio,alto_en_carbohidratos
farinelli linea oro tortelloni de pasta fresca al huevo rellenos de queso ricotta y espinacas,https://www.compraonline.alcampo.es/products/farinelli-linea-oro-tortelloni-de-pasta-fresca-al-huevo-rellenos-de-queso-ricotta-y-espinacas-250-g/718870,pasta fresca al huevo con relleno de ricotta y espinacas,italia,1.49,5.96,250.0,g,,,,alcampo,,2.0,nuova tort uovo s r l,238.0,982.0,6.3,0.1,37.5,3.4,9.6,1.1,,0.25,0.016,0.091,0.256,1.524,False,False,False,False,False,False,False,53.4,238.0,56.7,150.0,38.4,medio,alto_en_carbohidratos
auchan aros de avena cacao 400 gr,https://www.compraonline.alcampo.es/products/auchan-aros-de-avena-cacao-400-gr/62405,aros de avena con cacao,españa,2.14,5.35,400.0,g,,,,alcampo,,30.0,auchan retail españa s l,360.0,1511.0,7.2,1.6,62.0,9.1,9.1,0.23,,0.4,0.222,0.147,0.147,1.264,False,False,False,False,False,False,False,78.3,360.0,64.8,248.0,36.4,alto,alto_en_carbohidratos
ta tung gyozas de gambas listas para calentar y comer ta tung,https://www.compraonline.alcampo.es/products/ta-tung-gyozas-de-gambas-listas-para-calentar-y-comer-ta-tung-144-g/193415,dim sum gyoza de gambas,,3.6,25.0,144.0,g,,,,alcampo,,,ta tung platos precocinados s l,189.0,796.0,3.2,0.4,31.0,3.3,7.9,1.4,,0.144,0.125,0.106,0.255,2.469,False,False,False,False,False,False,False,42.1,189.0,28.8,124.0,31.6,medio,alto_en_carbohidratos
producto alcampo crema de cacao y leche con avellanas,https://www.compraonline.alcampo.es/products/producto-alcampo-crema-de-cacao-y-leche-con-avellanas-500-g/15224,crema para untar de cacao leche y avellanas,españa,1.88,3.76,500.0,g,,,,alcampo,,25.0,alcampo s a,542.0,2265.0,31.0,6.4,62.0,61.0,3.1,0.13,,0.5,0.206,0.984,0.05,0.1,False,False,True,True,True,False,False,96.1,542.0,279.0,248.0,12.4,muy_alto,alto_en_carbohidratos
nuva vino blanco frizzante verdejo con bajo contenido en alcohol 5 botella,https://www.compraonline.alcampo.es/products/nuva-vino-blanco-frizzante-verdejo-con-bajo-contenido-en-alcohol-5-5-botella-75-cl/917193,cóctel aromatizado de productos vitivinícolas,,2.29,,,,,,,alcampo,,,torre oria sl,63.0,263.0,0.1,0.1,10.0,8.0,0.1,0.0,,,1.0,0.8,0.01,1.0,False,False,False,False,False,False,False,10.2,63.0,0.9,40.0,0.4,bajo,alto_en_carbohidratos
enjoy refresco tropical botella de 1,https://www.compraonline.alcampo.es/products/enjoy-refresco-tropical-botella-de-1-5-l/33607,bebida refrescante de zumo de frutas con azúcar y edulcorantes,,1.13,0.75,1500.0,ml,,,,alcampo,,,agua mineral san benedetto s a u,16.0,68.0,0.0,0.0,4.0,4.0,0.0,0.03,,1.5,,1.0,0.0,,False,False,False,False,False,False,False,4.0,16.0,0.0,16.0,0.0,bajo,alto_en_carbohidratos
producto alcampo tableta de chocolate negro cacao,https://www.compraonline.alcampo.es/products/producto-alcampo-tableta-de-chocolate-negro-72-cacao-100-g/898716,chocolate,,1.84,18.4,100.0,g,,,,alcampo,,,alcampo s a,562.0,2333.0,41.0,26.0,34.0,29.0,8.0,0.02,,0.1,0.634,0.853,0.235,0.195,False,False,True,True,True,False,False,83.0,562.0,369.0,136.0,32.0,muy_alto,alto_en_grasas
président crema de brie con trufa président,https://www.compraonline.alcampo.es/products/pr%C3%A9sident-crema-de-brie-con-trufa-pr%C3%A9sident-105-g/863021,queso fundido,francia,1.75,16.67,105.0,g,,,,alcampo,,,lactalis forlasa s l u,262.0,1086.0,23.0,16.0,1.8,1.3,12.0,2.0,,0.105,0.696,0.722,6.667,0.522,False,True,False,True,True,False,False,36.8,262.0,207.0,7.2,48.0,medio,alto_en_grasas
fage yogur natural colado receta griega con tan sólo materia grasa total,https://www.compraonline.alcampo.es/products/fage-yogur-natural-colado-receta-griega-con-tan-s%C3%B3lo-5-materia-grasa-total-1-kg/904893,yogur colado receta griega,grecia,6.45,6.45,1000.0,g,,,,alcampo,,,fage international s a,93.0,389.0,5.0,3.6,3.0,3.0,9.0,0.1,,1.0,0.72,1.0,3.0,1.8,False,False,False,False,False,False,False,17.0,93.0,45.0,12.0,36.0,bajo,alto_en_proteinas
rana tortellini de pasta fresca al huevo a la boloñesa,https://www.compraonline.alcampo.es/products/rana-tortellini-de-pasta-fresca-al-huevo-a-la-bolo%C3%B1esa-250-g/86550,pasta fresca al huevo rellena de carne de vacuno y de cerdo,italia,3.33,13.32,250.0,g,,,,alcampo,,2.0,rana hispania sau,267.0,1122.0,11.0,2.2,34.0,3.9,11.0,1.1,,0.25,0.2,0.115,0.324,1.0,False,False,False,False,False,False,False,56.0,267.0,99.0,136.0,44.0,medio,alto_en_carbohidratos
pascual bebida vegetal de soja calidad superior 3 x,https://www.compraonline.alcampo.es/products/pascual-bebida-vegetal-100-de-soja-calidad-superior-3-x-250-ml/519942,bebida de soja con aminoácidos calcio y vitaminas d y b12,españa,1.6,2.13,750.0,ml,,,,alcampo,,250.0,calidad pascual sau,41.0,169.0,1.9,0.3,1.9,1.8,3.5,0.12,,0.75,0.158,0.947,1.842,1.842,False,False,False,False,False,False,False,7.3,41.0,17.1,7.6,14.0,bajo,alto_en_proteinas
kas zero refresco de limón sin azúcares añadidos lata de,https://www.compraonline.alcampo.es/products/kas-zero-refresco-de-lim%C3%B3n-sin-az%C3%BAcares-a%C3%B1adidos-lata-de-33-cl/438746,bebida refrescante de zumo de fruta con edulcorantes sin azúcares añadidos,,0.67,2.03,330.0,ml,,,,alcampo,,,compañia de bebidas pepsico sl,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.33,,,,,False,False,False,False,False,False,False,0.0,4.0,0.0,0.0,0.0,bajo,desconocido
alpro bebida de avena cremosa vegetal sin azúcares añadidos,https://www.compraonline.alcampo.es/products/alpro-bebida-de-avena-cremosa-100-vegetal-sin-az%C3%BAcares-a%C3%B1adidos-1-l/80030,bebida de avena con calcio y vitaminas añadidas,españa,1.99,1.99,1000.0,ml,,,,alcampo,,,danone s a,45.0,188.0,0.8,0.2,7.7,5.0,1.3,0.04,,1.0,0.25,0.649,0.169,1.625,False,False,False,False,False,False,False,9.8,45.0,7.2,30.8,5.2,bajo,alto_en_carbohidratos
producto alcampo quinoa blanca y roja cocida 2 x,https://www.compraonline.alcampo.es/products/producto-alcampo-quinoa-blanca-y-roja-cocida-2-x-125-g/798108,quinoa real blanca y roja cocida plato preparado listo para consumir,,1.32,5.28,250.0,g,,,,alcampo,,2.0,alcampo s a,129.0,543.0,2.6,0.3,20.0,1.0,4.2,0.3,,0.25,0.115,0.05,0.21,1.615,False,False,False,False,False,False,False,26.8,129.0,23.4,80.0,16.8,medio,alto_en_carbohidratos
gallo salsa pesto a base de albahaca,https://www.compraonline.alcampo.es/products/gallo-salsa-pesto-a-base-de-albahaca-190-g/886994,salsa a base de albahaca picada y mezclada con aceite quesos anacardos y piñones,españa,1.69,8.89,190.0,g,,,,alcampo,,,comercial gallo s a u,417.0,1722.0,40.0,5.2,9.8,6.1,4.0,3.3,,0.19,0.13,0.622,0.408,0.1,False,True,False,True,True,False,False,53.8,417.0,360.0,39.2,16.0,alto,alto_en_grasas
barilla salsa ricotta con base de tomate barilla,https://www.compraonline.alcampo.es/products/barilla-salsa-ricotta-con-base-de-tomate-barilla-400-g/219620,salsa de tomate con queso ricotta,italia,3.13,7.83,400.0,g,,,,alcampo,,,barilla g e r fratelli,97.0,402.0,5.8,1.9,6.8,5.0,3.4,0.0,,0.4,0.328,0.735,0.5,0.586,False,False,False,False,False,False,False,16.0,97.0,52.2,27.2,13.6,bajo,alto_en_carbohidratos
calvo atún claro en aceite de oliva ligero pack de 3 x,https://www.compraonline.alcampo.es/products/calvo-at%C3%BAn-claro-en-aceite-de-oliva-ligero-pack-de-3-x-56-g/44090,atún claro ligero con aceite de oliva,españa,4.23,25.18,168.0,g,,,,alcampo,,3.0,calvo distribución alimentaria slu,148.0,623.0,7.0,1.0,1.0,0.0,21.0,1.0,,0.168,0.143,0.0,21.0,3.0,False,False,False,False,False,False,False,29.0,148.0,63.0,4.0,84.0,medio,alto_en_proteinas
pescanova filetes merluza del cabo sin piel de tamaño mediano ideales para plancha o rebozar,https://www.compraonline.alcampo.es/products/pescanova-filetes-merluza-del-cabo-sin-piel-de-tama%C3%B1o-mediano-ideales-para-plancha-o-rebozar-400-g/60003,filetes de merluza sin piel medianos ultracongelados,,5.99,14.98,400.0,g,,,,alcampo,,,pescanova españa s l u,80.0,338.0,2.3,0.4,0.0,0.0,14.9,0.35,,0.4,0.174,,,6.478,False,False,False,False,False,False,False,17.2,80.0,20.7,0.0,59.6,bajo,alto_en_proteinas
pompadour infusión jengibre con mango,https://www.compraonline.alcampo.es/products/pompadour-infusi%C3%B3n-jengibre-con-mango-45-g/502284,jengibre con mango,,2.65,,,,,,,alcampo,,20.0,pompadour ibérica s a,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,bajo,desconocido
monster energy ultra white zero bebida energética sin azúcar pack lata 4 unds x,https://www.compraonline.alcampo.es/products/monster-energy-ultra-white-zero-bebida-energ%C3%A9tica-sin-az%C3%BAcar-pack-lata-4-unds-x-500-ml/615920,bebida energética carbonatada con taurina ginseng cafeína l carnitina y vitaminas del grupo b con edulcorantes,,6.35,3.18,2000.0,ml,,,,alcampo,,,monster energy limited,2.0,10.0,0.0,0.0,0.9,0.0,0.0,0.2,,2.0,,0.0,0.0,,False,False,False,False,False,False,False,0.9,2.0,0.0,3.6,0.0,bajo,alto_en_carbohidratos
reese s chocolatina con crema de cacahuete,https://www.compraonline.alcampo.es/products/reese-s-chocolatina-con-crema-de-cacahuete-79-g/530442,snack de chocolate,estados unidos,1.58,20.0,79.0,g,,,,alcampo,,,tentafoods s l,522.0,2112.0,29.3,10.7,56.2,51.8,10.8,0.81,,0.079,0.365,0.922,0.192,0.369,False,False,True,True,True,False,False,96.3,522.0,263.7,224.8,43.2,muy_alto,alto_en_carbohidratos
mccain julienne patatas con corte fino prefritas y ultracongeladas para hacer en freidora de aire,https://www.compraonline.alcampo.es/products/mccain-julienne-patatas-con-corte-fino-prefritas-y-ultracongeladas-para-hacer-en-freidora-de-aire-600-g/785677,patatas de corte fino con un crujiente rebozado prefritas y ultracongeladas,unión europea,3.41,5.68,600.0,g,,,,alcampo,,,mccain food europe b v,173.0,725.0,7.0,0.8,23.0,0.5,3.0,0.4,,0.6,0.114,0.022,0.13,0.429,False,False,False,False,False,False,False,33.0,173.0,63.0,92.0,12.0,medio,alto_en_carbohidratos
old el paso tortillas mexicanas old el paso,https://www.compraonline.alcampo.es/products/old-el-paso-tortillas-mexicanas-6-unidades-old-el-paso-216-g/610962,tortillas de tapioca maíz y quinoa sin gluten,,2.49,11.53,216.0,g,,,,alcampo,,6.0,general mills ibérica s a u,266.0,1125.0,1.5,0.6,59.2,2.3,1.9,1.17,,0.216,0.4,0.039,0.032,1.267,False,False,False,False,False,False,False,62.6,266.0,13.5,236.8,7.6,medio,alto_en_carbohidratos
nestlé kefir líquido natural elaborado con fermentos lácteos y levaduras de 6 x,https://www.compraonline.alcampo.es/products/nestl%C3%A9-kefir-l%C3%ADquido-natural-elaborado-con-fermentos-l%C3%A1cteos-y-levaduras-de-6-x-100-g/422961,leche fermentada desnatada con levaduras y gránulos de kéfir,,2.68,4.56,588.0,ml,,,,alcampo,,6100.0,lactalis nestlé,35.0,151.0,0.1,0.1,4.9,4.9,3.7,0.17,,0.588,1.0,1.0,0.755,37.0,False,False,False,False,False,False,False,8.7,35.0,0.9,19.6,14.8,bajo,alto_en_carbohidratos
mejillones malla,https://www.compraonline.alcampo.es/products/mejillones-malla-1-kg/73625,mejillón,españa,2.49,2.49,1000.0,g,,,,alcampo,,,mariscos campelo s a,86.0,360.0,2.2,0.4,0.0,0.0,11.9,0.72,,1.0,0.182,,,5.409,False,False,False,False,False,False,False,14.1,86.0,19.8,0.0,47.6,bajo,alto_en_proteinas
valentina salsa roja picante valentina,https://www.compraonline.alcampo.es/products/valentina-salsa-roja-picante-valentina-370-ml/621845,salsa picante etiqueta roja,mexico,2.69,7.27,370.0,ml,,,,alcampo,,,importaciones cuesta s l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,,0.37,,,,,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,bajo,desconocido
hellmann s salsa mayonesa en formato bote bocabajo,https://www.compraonline.alcampo.es/products/hellmann-s-salsa-mayonesa-en-formato-bote-bocabajo-250-ml/886813,mayonesa,españa,2.1,8.4,250.0,ml,,,,alcampo,,16.0,unilever españa s a,573.0,2395.0,63.0,10.0,2.3,1.5,0.8,1.1,,0.25,0.159,0.652,0.348,0.013,False,False,False,True,True,False,False,66.1,573.0,567.0,9.2,3.2,muy_alto,alto_en_grasas
vivesoy de pascual bebida vegetal de soja ligera sin azúcar 6 x,https://www.compraonline.alcampo.es/products/vivesoy-de-pascual-bebida-vegetal-de-soja-ligera-sin-az%C3%BAcar-6-x-1-l/193050,bebida de soja ligera sin azúcar con aminoácidos calcio y vitaminas d y b12,españa,9.6,1.6,6000.0,ml,,,,alcampo,,4.0,calidad pascual sau,27.0,113.0,1.4,0.2,0.5,0.0,2.7,0.12,,6.0,0.143,0.0,5.4,1.929,False,False,False,False,False,False,False,4.6,27.0,12.6,2.0,10.8,bajo,alto_en_proteinas
producto alcampo cereales rellenos de crema de cacao con avellanas sin gluten,https://www.compraonline.alcampo.es/products/producto-alcampo-cereales-rellenos-de-crema-de-cacao-con-avellanas-sin-gluten-400-g/404127,cereales de desayuno de maíz y arroz extrusionados con relleno de crema de cacao y avellanas,,2.18,5.45,400.0,g,,,,alcampo,,13.0,alcampo s a,451.0,1893.0,18.0,3.3,66.0,25.0,5.3,0.77,,0.4,0.183,0.379,0.08,0.294,False,False,True,True,False,False,False,89.3,451.0,162.0,264.0,21.2,alto,alto_en_carbohidratos
seven up refresco con aromas naturales y sabor a lima limón lata de,https://www.compraonline.alcampo.es/products/seven-up-refresco-con-aromas-naturales-y-sabor-a-lima-lim%C3%B3n-lata-de-33-cl/37908,bebida refrescante aromatizada con aromas naturales con azúcar y edulcorantes,,0.54,1.64,330.0,ml,,,,alcampo,,,compañia de bebidas pepsico sl,19.0,82.0,0.0,0.0,4.7,4.7,0.0,0.04,,0.33,,1.0,0.0,,False,False,False,False,False,False,False,4.7,19.0,0.0,18.8,0.0,bajo,alto_en_carbohidratos
dodoni queso feta sin lactosa,https://www.compraonline.alcampo.es/products/dodoni-queso-feta-sin-lactosa-150-g/710632,queso feta dop de leche pasteurizada de oveja y cabra m g e s,,4.14,27.6,150.0,g,,,,alcampo,,,dodoni,257.0,1075.0,21.0,15.7,0.0,0.0,17.0,2.5,,0.15,0.748,,,0.81,False,True,False,True,True,False,False,38.0,257.0,189.0,0.0,68.0,medio,alto_en_grasas
tilda arroz basmati original paquete de 1 kilogramo,https://www.compraonline.alcampo.es/products/tilda-arroz-basmati-original-paquete-de-1-kilogramo/24535,arroz largo basmati,,2.99,2.99,1000.0,g,,,,alcampo,,,herba ricemills s l u,353.0,1497.0,1.1,0.4,76.0,0.0,8.6,0.0,,1.0,0.364,0.0,0.113,7.818,False,False,False,False,False,False,False,85.7,353.0,9.9,304.0,34.4,alto,alto_en_carbohidratos
activia bifidus con trocitos de jugosa pera de danone 4 x,https://www.compraonline.alcampo.es/products/activia-bifidus-con-trocitos-de-jugosa-pera-de-danone-4-x-120-g/50316,leche fermentada con bifidus con pera,,2.89,6.02,480.0,g,,,,alcampo,,,danone s a,89.0,372.0,2.8,1.7,12.3,11.8,3.6,0.1,,0.48,0.607,0.959,0.293,1.286,False,False,False,False,False,False,False,18.7,89.0,25.2,49.2,14.4,bajo,alto_en_carbohidratos
bonka café molido mezcla natural torrefacto,https://www.compraonline.alcampo.es/products/bonka-caf%C3%A9-molido-mezcla-70-natural-30-torrefacto-250-g/16914,café molido de tueste natural y torrefacto,españa,4.7,18.8,250.0,g,,,,alcampo,,,nestlé españa s a,235.0,962.0,11.5,4.9,0.2,0.2,11.5,0.01,,0.25,0.426,1.0,57.5,1.0,False,False,False,False,False,False,False,23.2,235.0,103.5,0.8,46.0,medio,alto_en_grasas
bandeja de hamburguesas de pollo con zanahoria aldelís,https://www.compraonline.alcampo.es/products/bandeja-de-hamburguesas-de-pollo-con-zanahoria-aldel%C3%ADs-316-g/643102,preparado de carne hamburguesa de pollo con zanahoria,españa,3.99,12.63,316.0,g,,,,alcampo,,,aves nobles y derivados s l,175.0,732.0,10.9,3.5,5.3,1.4,13.0,1.71,,0.316,0.321,0.264,2.453,1.193,False,True,False,False,False,False,False,29.2,175.0,98.1,21.2,52.0,medio,alto_en_proteinas
pepsi zero refresco de cola a la lima zero azúcar lata,https://www.compraonline.alcampo.es/products/pepsi-zero-refresco-de-cola-a-la-lima-zero-az%C3%BAcar-lata-33-cl/793175,bebida refrescante aromatizada con edulcorantes,,0.71,2.15,330.0,ml,,,,alcampo,,,compañia de bebidas pepsico sl,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.33,,,,,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,bajo,desconocido
maggi fusian yakisoba fideos orientales con sabor a pollo,https://www.compraonline.alcampo.es/products/maggi-fusian-yakisoba-fideos-orientales-con-sabor-a-pollo-120-g/24449,noodles de trigo con salsa hortalizas deshidratadas y condimento sabor a pollo,ucrania,1.49,12.42,120.0,g,,,,alcampo,,2.0,nestlé españa s a,433.0,589.0,5.6,1.3,58.2,7.2,8.8,3.7,,0.12,0.232,0.124,0.151,1.571,False,True,False,False,False,False,False,72.6,433.0,50.4,232.8,35.2,alto,alto_en_carbohidratos
